0.20	4.00	10.283171	3.736593	21.849557	9.433695	4.999264	6.880676	4.576467	5.399528	7.254364	1.313446	-29.080664	nan	-0.745272	-0.851561	-0.720062	nan
0.30	4.00	6.855447	2.491062	14.566371	6.289130	3.332842	4.587117	3.050978	3.599685	4.836243	0.875630	-19.387109	nan	-0.496848	-0.567707	-0.480041	nan
0.40	4.00	5.141585	1.868296	10.924778	4.716847	2.499632	3.440338	2.288233	2.699764	3.627182	0.656723	-14.540332	nan	-0.372636	-0.425780	-0.360031	nan
0.50	4.00	4.113268	1.494637	8.739823	3.773478	1.999705	2.752270	1.830587	2.159811	2.901746	0.525378	-11.632265	nan	-0.298109	-0.340624	-0.288025	nan
0.60	4.00	3.427724	1.245531	7.283186	3.144565	1.666421	2.293559	1.525489	1.799843	2.418121	0.437815	-9.693555	nan	-0.248424	-0.283854	-0.240021	nan
0.70	4.00	2.938049	1.067598	6.242730	2.695341	1.428361	1.965907	1.307562	1.542722	2.072676	0.375270	-8.308761	nan	-0.212935	-0.243303	-0.205732	nan
0.80	4.00	2.570793	0.934148	5.462389	2.358424	1.249816	1.720169	1.144117	1.349882	1.813591	0.328361	-7.270166	nan	-0.186318	-0.212890	-0.180015	nan
