0.560	3.500	0.720	3.000	10.945603	0.307382
0.560	3.500	0.720	3.500	10.531599	0.310138
0.560	3.500	0.720	4.000	10.173925	0.312536
0.560	3.500	0.720	4.500	9.863457	0.314616
0.560	3.500	0.740	2.500	10.761074	0.307083
0.560	3.500	0.740	3.000	10.307011	0.310207
0.560	3.500	0.740	3.500	9.916851	0.312935
0.560	3.500	0.760	2.000	10.650931	0.306313
0.560	3.500	0.760	2.500	10.149157	0.309842
0.560	3.500	0.760	3.000	9.720546	0.312937
0.560	3.500	0.780	1.500	10.619326	0.305040
0.560	3.500	0.780	2.000	10.060316	0.309013
0.560	3.500	0.780	2.500	9.585986	0.312511
0.560	4.000	0.660	4.000	11.885666	0.305679
0.560	4.000	0.660	4.500	11.519514	0.307827
0.560	4.000	0.680	3.500	11.523118	0.306364
0.560	4.000	0.680	4.000	11.127265	0.308815
0.560	4.000	0.680	4.500	10.784140	0.310940
0.560	4.000	0.700	3.000	11.237545	0.306624
0.560	4.000	0.700	3.500	10.807343	0.309413
0.560	4.000	0.700	4.000	10.435842	0.311840
0.560	4.000	0.700	4.500	10.113786	0.313941
0.560	4.000	0.720	2.500	11.026894	0.306430
0.560	4.000	0.720	3.000	10.556352	0.309594
0.560	4.000	0.720	3.500	10.152205	0.312357
0.560	4.000	0.720	4.000	9.803293	0.314758
0.560	4.000	0.740	2.000	10.894235	0.305755
0.560	4.000	0.740	2.500	10.375227	0.309330
0.560	4.000	0.740	3.000	9.932208	0.312465
0.560	4.000	0.760	2.000	10.266503	0.308591
0.560	4.000	0.760	2.500	9.776993	0.312135
0.560	4.000	0.780	1.500	10.234532	0.307345
0.560	4.000	0.780	2.000	9.689058	0.311337
0.560	4.000	0.780	2.500	9.226704	0.314849
0.560	4.500	0.640	4.500	12.086955	0.305196
0.560	4.500	0.660	4.000	11.648567	0.306314
0.560	4.500	0.660	4.500	11.288520	0.308444
0.560	4.500	0.680	3.500	11.290266	0.307033
0.560	4.500	0.680	4.000	10.900748	0.309467
0.560	4.500	0.680	4.500	10.563504	0.311574
0.560	4.500	0.700	3.000	11.009061	0.307327
0.560	4.500	0.700	3.500	10.585139	0.310099
0.560	4.500	0.700	4.000	10.219697	0.312508
0.560	4.500	0.700	4.500	9.903289	0.314591
0.560	4.500	0.720	2.500	10.804074	0.307168
0.560	4.500	0.720	3.000	10.339625	0.310315
0.560	4.500	0.720	3.500	9.941245	0.313060
0.560	4.500	0.740	2.000	10.675757	0.306526
0.560	4.500	0.740	2.500	10.163806	0.310085
0.560	4.500	0.740	3.000	9.726788	0.313202
0.560	4.500	0.760	1.500	10.626865	0.305373
0.560	4.500	0.760	2.000	10.057961	0.309380
0.560	4.500	0.760	2.500	9.575865	0.312907
0.560	4.500	0.780	1.500	10.026532	0.308170
0.560	4.500	0.780	2.000	9.489547	0.312144
0.580	2.000	0.740	4.500	10.791420	0.306873
0.580	2.000	0.760	3.500	10.873424	0.305023
0.580	2.000	0.760	4.000	10.521926	0.307322
0.580	2.000	0.760	4.500	10.216208	0.309325
0.580	2.000	0.780	3.500	10.308682	0.307432
0.580	2.000	0.780	4.000	9.975506	0.309709
0.580	2.000	0.780	4.500	9.685728	0.311692
0.580	2.500	0.680	4.500	11.691681	0.306590
0.580	2.500	0.700	4.000	11.326739	0.307343
0.580	2.500	0.700	4.500	10.983655	0.309480
0.580	2.500	0.720	3.500	11.031040	0.307719
0.580	2.500	0.720	4.000	10.659171	0.310150
0.580	2.500	0.720	4.500	10.335950	0.312265
0.580	2.500	0.740	3.000	10.803395	0.307693
0.580	2.500	0.740	3.500	10.397907	0.310451
0.580	2.500	0.740	4.000	10.047018	0.312858
0.580	2.500	0.740	4.500	9.742041	0.314952
0.580	2.500	0.760	2.500	10.644317	0.307236
0.580	2.500	0.760	3.000	10.199211	0.310357
0.580	2.500	0.760	3.500	9.816005	0.313089
0.580	2.500	0.780	2.000	10.556272	0.306317
0.580	2.500	0.780	2.500	10.063982	0.309839
0.580	2.500	0.780	3.000	9.642709	0.312933
0.580	3.000	0.640	4.500	12.438370	0.305909
0.580	3.000	0.660	4.000	11.990238	0.306921
0.580	3.000	0.660	4.500	11.617432	0.309149
0.580	3.000	0.680	3.500	11.622640	0.307527
0.580	3.000	0.680	4.000	11.220339	0.310063
0.580	3.000	0.680	4.500	10.870885	0.312268
0.580	3.000	0.700	3.000	11.333110	0.307701
0.580	3.000	0.700	3.500	10.896228	0.310580
0.580	3.000	0.700	4.000	10.518461	0.313091
0.580	3.000	0.720	2.500	11.121292	0.307416
0.580	3.000	0.720	3.000	10.643345	0.310674
0.580	3.000	0.720	3.500	10.232375	0.313526
0.580	3.000	0.740	2.000	10.988963	0.306639
0.580	3.000	0.740	2.500	10.461907	0.310316
0.580	3.000	0.740	3.000	10.011520	0.313546
0.580	3.000	0.760	1.500	10.939989	0.305342
0.580	3.000	0.760	2.000	10.354002	0.309474
0.580	3.000	0.760	2.500	9.856555	0.313120
0.580	3.000	0.780	1.500	10.323617	0.308118
0.580	3.000	0.780	2.000	9.769799	0.312218
0.580	3.500	0.620	4.500	12.699501	0.306124
0.580	3.500	0.640	4.000	12.208184	0.307304
0.580	3.500	0.640	4.500	11.821782	0.309578
0.580	3.500	0.660	3.000	12.286016	0.305089
0.580	3.500	0.660	3.500	11.804031	0.308060
0.580	3.500	0.660	4.000	11.387684	0.310651
0.580	3.500	0.660	4.500	11.026457	0.312902
0.580	3.500	0.680	2.500	12.006917	0.305005
0.580	3.500	0.680	3.000	11.482000	0.308368
0.580	3.500	0.680	3.500	11.030938	0.311311
0.580	3.500	0.680	4.000	10.641308	0.313877
0.580	3.500	0.700	2.500	11.241574	0.308198
0.580	3.500	0.700	3.000	10.749262	0.311531
0.580	3.500	0.700	3.500	10.326303	0.314447
0.580	3.500	0.720	2.000	11.084366	0.307520
0.580	3.500	0.720	2.500	10.542596	0.311281
0.580	3.500	0.720	3.000	10.080038	0.314585
0.580	3.500	0.740	1.500	11.014171	0.306304
0.580	3.500	0.740	2.000	10.412759	0.310532
0.580	3.500	0.740	2.500	9.902803	0.314262
0.580	3.500	0.760	1.500	10.363653	0.309252
0.580	3.500	0.760	2.000	9.796651	0.313446
0.580	3.500	0.780	1.000	10.401708	0.307410
0.580	3.500	0.780	1.500	9.765586	0.312106
0.580	4.000	0.620	4.000	12.680426	0.305825
0.580	4.000	0.620	4.500	12.275919	0.308125
0.580	4.000	0.640	3.500	12.228754	0.306730
0.580	4.000	0.640	4.000	11.793050	0.309353
0.580	4.000	0.640	4.500	11.415748	0.311628
0.580	4.000	0.660	3.000	11.869064	0.307173
0.580	4.000	0.660	3.500	11.397220	0.310154
0.580	4.000	0.660	4.000	10.990270	0.312750
0.580	4.000	0.680	2.500	11.598632	0.307126
0.580	4.000	0.680	3.000	11.084065	0.310502
0.580	4.000	0.680	3.500	10.642560	0.313454
0.580	4.000	0.700	2.000	11.416491	0.306558
0.580	4.000	0.700	2.500	10.851701	0.310368
0.580	4.000	0.700	3.000	10.369549	0.313714
0.580	4.000	0.720	1.500	11.324124	0.305441
0.580	4.000	0.720	2.000	10.698975	0.309722
0.580	4.000	0.720	2.500	10.169247	0.313500
0.580	4.000	0.740	1.500	10.630013	0.308534
0.580	4.000	0.740	2.000	10.042111	0.312782
0.580	4.000	0.760	1.000	10.652124	0.306774
0.580	4.000	0.760	1.500	9.993471	0.311529
0.580	4.000	0.780	1.000	10.029947	0.309710
0.580	4.000	0.780	1.500	9.408558	0.314430
0.580	4.500	0.600	4.500	12.981784	0.305051
0.580	4.500	0.620	4.000	12.436757	0.306427
0.580	4.500	0.620	4.500	12.038667	0.308710
0.580	4.500	0.640	3.500	11.989273	0.307367
0.580	4.500	0.640	4.000	11.560152	0.309972
0.580	4.500	0.640	4.500	11.189024	0.312231
0.580	4.500	0.660	3.000	11.633438	0.307844
0.580	4.500	0.660	3.500	11.168390	0.310808
0.580	4.500	0.660	4.000	10.767736	0.313387
0.580	4.500	0.680	2.500	11.366294	0.307830
0.580	4.500	0.680	3.000	10.858882	0.311190
0.580	4.500	0.680	3.500	10.423955	0.314125
0.580	4.500	0.700	2.000	11.187671	0.307296
0.580	4.500	0.700	2.500	10.629792	0.311090
0.580	4.500	0.700	3.000	10.154411	0.314420
0.580	4.500	0.720	1.500	11.099704	0.306213
0.580	4.500	0.720	2.000	10.481595	0.310479
0.580	4.500	0.720	2.500	9.958098	0.314241
0.580	4.500	0.740	1.500	10.416500	0.309326
0.580	4.500	0.740	2.000	9.835892	0.313557
0.580	4.500	0.760	1.000	10.439516	0.307601
0.580	4.500	0.760	1.500	9.789958	0.312339
0.580	4.500	0.780	0.500	10.560376	0.305277
0.580	4.500	0.780	1.000	9.826459	0.310555
0.600	1.500	0.760	4.500	10.666347	0.306282
0.600	1.500	0.780	4.000	10.422554	0.306605
0.600	1.500	0.780	4.500	10.124584	0.308584
0.600	2.000	0.680	4.500	11.877121	0.305928
0.600	2.000	0.700	4.000	11.510648	0.306626
0.600	2.000	0.700	4.500	11.162468	0.308787
0.600	2.000	0.720	3.500	11.214155	0.306947
0.600	2.000	0.720	4.000	10.836738	0.309402
0.600	2.000	0.720	4.500	10.508567	0.311543
0.600	2.000	0.740	3.000	10.986476	0.306867
0.600	2.000	0.740	3.500	10.574868	0.309649
0.600	2.000	0.740	4.000	10.218611	0.312080
0.600	2.000	0.740	4.500	9.908841	0.314200
0.600	2.000	0.760	2.500	10.828177	0.306356
0.600	2.000	0.760	3.000	10.376323	0.309501
0.600	2.000	0.760	3.500	9.987169	0.312257
0.600	2.000	0.760	4.000	9.650372	0.314665
0.600	2.000	0.780	2.000	10.741616	0.305383
0.600	2.000	0.780	2.500	10.242035	0.308929
0.600	2.000	0.780	3.000	9.814185	0.312046
0.600	2.000	0.780	3.500	9.445751	0.314776
0.600	2.500	0.640	4.500	12.378747	0.307254
0.600	2.500	0.660	3.500	12.363096	0.305609
0.600	2.500	0.660	4.000	11.932041	0.308226
0.600	2.500	0.660	4.500	11.557496	0.310506
0.600	2.500	0.680	3.000	12.033414	0.305820
0.600	2.500	0.680	3.500	11.566227	0.308786
0.600	2.500	0.680	4.000	11.162067	0.311379
0.600	2.500	0.680	4.500	10.810899	0.313637
0.600	2.500	0.700	2.500	11.788461	0.305556
0.600	2.500	0.700	3.000	11.278664	0.308909
0.600	2.500	0.700	3.500	10.839832	0.311849
0.600	2.500	0.700	4.000	10.460216	0.314417
0.600	2.500	0.720	2.500	11.068645	0.308567
0.600	2.500	0.720	3.000	10.588932	0.311891
0.600	2.500	0.720	3.500	10.176046	0.314804
0.600	2.500	0.740	2.000	10.937736	0.307728
0.600	2.500	0.740	2.500	10.409263	0.311475
0.600	2.500	0.740	3.000	9.957142	0.314770
0.600	2.500	0.760	1.500	10.890029	0.306361
0.600	2.500	0.760	2.000	10.302757	0.310570
0.600	2.500	0.760	2.500	9.803892	0.314286
0.600	2.500	0.780	1.500	10.273754	0.309144
0.600	2.500	0.780	2.000	9.718527	0.313320
0.600	3.000	0.600	4.500	13.393778	0.305579
0.600	3.000	0.620	4.000	12.840480	0.306853
0.600	3.000	0.620	4.500	12.428065	0.309229
0.600	3.000	0.640	3.500	12.383791	0.307682
0.600	3.000	0.640	4.000	11.940489	0.310385
0.600	3.000	0.640	4.500	11.555699	0.312738
0.600	3.000	0.660	3.000	12.018141	0.308043
0.600	3.000	0.660	3.500	11.539100	0.311108
0.600	3.000	0.660	4.000	11.125018	0.313786
0.600	3.000	0.680	2.500	11.741609	0.307905
0.600	3.000	0.680	3.000	11.220110	0.311372
0.600	3.000	0.680	3.500	10.771753	0.314410
0.600	3.000	0.700	2.000	11.554951	0.307240
0.600	3.000	0.700	2.500	10.982428	0.311146
0.600	3.000	0.700	3.000	10.493363	0.314583
0.600	3.000	0.720	1.500	11.461556	0.306016
0.600	3.000	0.720	2.000	10.827348	0.310401
0.600	3.000	0.720	2.500	10.289400	0.314276
0.600	3.000	0.740	1.500	10.758506	0.309106
0.600	3.000	0.740	2.000	10.161578	0.313458
0.600	3.000	0.760	1.000	10.781910	0.307229
0.600	3.000	0.760	1.500	10.113709	0.312095
0.600	3.000	0.780	1.000	10.151860	0.310159
0.600	3.000	0.780	1.500	9.521087	0.314991
0.600	3.500	0.580	4.500	13.807560	0.305207
0.600	3.500	0.600	4.000	13.191537	0.306673
0.600	3.500	0.600	4.500	12.761873	0.309098
0.600	3.500	0.620	3.500	12.684431	0.307676
0.600	3.500	0.620	4.000	12.222744	0.310437
0.600	3.500	0.620	4.500	11.822891	0.312839
0.600	3.500	0.640	3.000	12.278467	0.308191
0.600	3.500	0.640	3.500	11.779885	0.311324
0.600	3.500	0.640	4.000	11.349585	0.314059
0.600	3.500	0.660	2.500	11.969049	0.308189
0.600	3.500	0.660	3.000	11.426996	0.311733
0.600	3.500	0.660	3.500	10.961612	0.314838
0.600	3.500	0.680	2.000	11.753278	0.307641
0.600	3.500	0.680	2.500	11.160184	0.311634
0.600	3.500	0.700	1.500	11.634002	0.306516
0.600	3.500	0.700	2.000	10.978628	0.310998
0.600	3.500	0.700	2.500	10.423156	0.314960
0.600	3.500	0.720	1.500	10.886961	0.309794
0.600	3.500	0.720	2.000	10.271851	0.314244
0.600	3.500	0.740	1.000	10.891598	0.307992
0.600	3.500	0.740	1.500	10.203855	0.312966
0.600	3.500	0.760	0.500	11.001438	0.305566
0.600	3.500	0.760	1.000	10.225458	0.311097
0.600	3.500	0.780	0.500	10.345435	0.308610
0.600	3.500	0.780	1.000	9.613669	0.314107
0.600	4.000	0.580	4.500	13.374925	0.307116
0.600	4.000	0.600	3.500	13.253743	0.305838
0.600	4.000	0.600	4.000	12.767739	0.308632
0.600	4.000	0.600	4.500	12.347430	0.311061
0.600	4.000	0.620	3.000	12.792865	0.306509
0.600	4.000	0.620	3.500	12.268348	0.309681
0.600	4.000	0.620	4.000	11.816549	0.312448
0.600	4.000	0.620	4.500	11.425769	0.314853
0.600	4.000	0.640	2.500	12.438747	0.306649
0.600	4.000	0.640	3.000	11.869321	0.310237
0.600	4.000	0.640	3.500	11.381011	0.313381
0.600	4.000	0.660	2.000	12.189126	0.306229
0.600	4.000	0.660	2.500	11.565920	0.310273
0.600	4.000	0.660	3.000	11.034783	0.313831
0.600	4.000	0.680	1.500	12.044633	0.305220
0.600	4.000	0.680	2.000	11.357059	0.309757
0.600	4.000	0.680	2.500	10.774752	0.313769
0.600	4.000	0.700	1.500	11.243696	0.308661
0.600	4.000	0.700	2.000	10.600489	0.313166
0.600	4.000	0.720	1.000	11.229774	0.306956
0.600	4.000	0.720	1.500	10.513003	0.311990
0.600	4.000	0.740	1.000	10.517957	0.310211
0.600	4.000	0.760	0.500	10.625464	0.307804
0.600	4.000	0.760	1.000	9.865847	0.313365
0.600	4.000	0.780	0.500	9.982975	0.310897
0.600	4.500	0.580	4.000	13.576645	0.305231
0.600	4.500	0.580	4.500	13.130479	0.307669
0.600	4.500	0.600	3.500	13.006888	0.306439
0.600	4.500	0.600	4.000	12.527813	0.309218
0.600	4.500	0.600	4.500	12.113985	0.311631
0.600	4.500	0.620	3.000	12.549785	0.307144
0.600	4.500	0.620	3.500	12.032481	0.310301
0.600	4.500	0.620	4.000	11.587354	0.313053
0.600	4.500	0.640	2.500	12.199061	0.307318
0.600	4.500	0.640	3.000	11.637097	0.310891
0.600	4.500	0.640	3.500	11.155637	0.314019
0.600	4.500	0.660	2.000	11.952154	0.306931
0.600	4.500	0.660	2.500	11.336894	0.310961
0.600	4.500	0.660	3.000	10.812943	0.314503
0.600	4.500	0.680	1.500	11.810000	0.305956
0.600	4.500	0.680	2.000	11.130645	0.310479
0.600	4.500	0.680	2.500	10.555931	0.314476
0.600	4.500	0.700	1.500	11.019989	0.309417
0.600	4.500	0.700	2.000	10.384292	0.313907
0.600	4.500	0.720	1.000	11.009147	0.307747
0.600	4.500	0.720	1.500	10.300192	0.312765
0.600	4.500	0.740	0.500	11.105253	0.305442
0.600	4.500	0.740	1.000	10.307912	0.311022
0.600	4.500	0.760	0.500	10.415281	0.308651
0.600	4.500	0.760	1.000	9.665665	0.314195
0.600	4.500	0.780	0.000	10.635116	0.305632
0.600	4.500	0.780	0.500	9.781969	0.311763
0.620	1.500	0.700	4.500	11.645643	0.305698
0.620	1.500	0.720	4.000	11.314680	0.306247
0.620	1.500	0.720	4.500	10.977674	0.308380
0.620	1.500	0.740	3.500	11.049220	0.306434
0.620	1.500	0.740	4.000	10.683114	0.308853
0.620	1.500	0.740	4.500	10.364707	0.310965
0.620	1.500	0.760	3.000	10.848807	0.306233
0.620	1.500	0.760	3.500	10.448635	0.308971
0.620	1.500	0.760	4.000	10.102225	0.311366
0.620	1.500	0.760	4.500	9.800953	0.313458
0.620	1.500	0.780	2.500	10.714465	0.305615
0.620	1.500	0.780	3.000	10.274213	0.308708
0.620	1.500	0.780	3.500	9.895035	0.311420
0.620	1.500	0.780	4.000	9.566811	0.313793
0.620	2.000	0.640	4.500	12.596844	0.306440
0.620	2.000	0.660	4.000	12.146952	0.307355
0.620	2.000	0.660	4.500	11.766851	0.309658
0.620	2.000	0.680	3.500	11.779128	0.307860
0.620	2.000	0.680	4.000	11.368809	0.310474
0.620	2.000	0.680	4.500	11.012196	0.312754
0.620	2.000	0.700	3.000	11.490658	0.307928
0.620	2.000	0.700	3.500	11.044987	0.310888
0.620	2.000	0.700	4.000	10.659361	0.313478
0.620	2.000	0.720	2.500	11.280694	0.307532
0.620	2.000	0.720	3.000	10.793453	0.310875
0.620	2.000	0.720	3.500	10.373941	0.313809
0.620	2.000	0.740	2.000	11.150714	0.306640
0.620	2.000	0.740	2.500	10.614060	0.310405
0.620	2.000	0.740	3.000	10.154626	0.313720
0.620	2.000	0.760	1.500	11.104916	0.305221
0.620	2.000	0.760	2.000	10.508683	0.309447
0.620	2.000	0.760	2.500	10.001847	0.313182
0.620	2.000	0.780	1.500	10.481751	0.307969
0.620	2.000	0.780	2.000	9.917779	0.312163
0.620	2.500	0.600	4.500	13.374441	0.306707
0.620	2.500	0.620	3.500	13.297210	0.305160
0.620	2.500	0.620	4.000	12.819837	0.307942
0.620	2.500	0.620	4.500	12.405427	0.310368
0.620	2.500	0.640	3.000	12.877833	0.305577
0.620	2.500	0.640	3.500	12.362799	0.308728
0.620	2.500	0.640	4.000	11.917445	0.311484
0.620	2.500	0.640	4.500	11.530708	0.313888
0.620	2.500	0.660	2.500	12.557217	0.305482
0.620	2.500	0.660	3.000	11.997846	0.309039
0.620	2.500	0.660	3.500	11.516516	0.312162
0.620	2.500	0.660	4.000	11.100274	0.314894
0.620	2.500	0.680	2.500	11.722391	0.308847
0.620	2.500	0.680	3.000	11.198620	0.312375
0.620	2.500	0.700	2.000	11.536783	0.308121
0.620	2.500	0.700	2.500	10.962196	0.312094
0.620	2.500	0.720	1.500	11.444264	0.306832
0.620	2.500	0.720	2.000	10.808246	0.311288
0.620	2.500	0.740	1.500	10.740331	0.309925
0.620	2.500	0.740	2.000	10.141593	0.314349
0.620	2.500	0.760	1.000	10.765072	0.307975
0.620	2.500	0.760	1.500	10.094720	0.312918
0.620	2.500	0.780	0.500	10.891923	0.305410
0.620	2.500	0.780	1.000	10.134326	0.310907
0.620	3.000	0.580	4.000	14.033895	0.305494
0.620	3.000	0.580	4.500	13.572590	0.308020
0.620	3.000	0.600	3.500	13.456921	0.306597
0.620	3.000	0.600	4.000	12.962307	0.309467
0.620	3.000	0.600	4.500	12.533866	0.311969
0.620	3.000	0.620	3.000	12.993076	0.307189
0.620	3.000	0.620	3.500	12.459915	0.310441
0.620	3.000	0.620	4.000	11.999738	0.313286
0.620	3.000	0.640	2.500	12.634443	0.307242
0.620	3.000	0.640	3.000	12.056882	0.310916
0.620	3.000	0.640	3.500	11.560400	0.314141
0.620	3.000	0.660	2.000	12.378053	0.306728
0.620	3.000	0.660	2.500	11.747433	0.310863
0.620	3.000	0.660	3.000	11.208720	0.314508
0.620	3.000	0.680	1.500	12.227189	0.305616
0.620	3.000	0.680	2.000	11.531949	0.310252
0.620	3.000	0.680	2.500	10.942398	0.314356
0.620	3.000	0.700	1.500	11.413589	0.309052
0.620	3.000	0.700	2.000	10.762224	0.313655
0.620	3.000	0.720	1.000	11.398268	0.307234
0.620	3.000	0.720	1.500	10.671604	0.312373
0.620	3.000	0.740	1.000	10.676459	0.310481
0.620	3.000	0.760	0.500	10.785872	0.307951
0.620	3.000	0.760	1.000	10.015121	0.313626
0.620	3.000	0.780	0.500	10.134700	0.311033
0.620	3.500	0.560	4.500	14.086683	0.307258
0.620	3.500	0.580	3.500	13.919820	0.305984
0.620	3.500	0.580	4.000	13.401302	0.308915
0.620	3.500	0.580	4.500	12.952841	0.311468
0.620	3.500	0.600	3.000	13.395004	0.306756
0.620	3.500	0.600	3.500	12.836855	0.310078
0.620	3.500	0.600	4.000	12.356006	0.312983
0.620	3.500	0.620	2.500	12.988428	0.306969
0.620	3.500	0.620	3.000	12.383977	0.310722
0.620	3.500	0.620	3.500	11.865487	0.314016
0.620	3.500	0.640	2.000	12.695615	0.306593
0.620	3.500	0.640	2.500	12.036048	0.310817
0.620	3.500	0.640	3.000	11.473689	0.314541
0.620	3.500	0.660	1.500	12.515816	0.305601
0.620	3.500	0.660	2.000	11.790368	0.310335
0.620	3.500	0.660	2.500	11.175617	0.314529
0.620	3.500	0.680	1.500	11.646299	0.309246
0.620	3.500	0.680	2.000	10.969538	0.313948
0.620	3.500	0.700	1.000	11.608279	0.307520
0.620	3.500	0.700	1.500	10.855264	0.312769
0.620	3.500	0.720	0.500	11.686745	0.305135
0.620	3.500	0.720	1.000	10.840046	0.310961
0.620	3.500	0.740	0.500	10.933372	0.308499
0.620	3.500	0.740	1.000	10.138239	0.314292
0.620	3.500	0.760	0.000	11.148168	0.305364
0.620	3.500	0.760	0.500	10.243546	0.311761
0.620	3.500	0.780	0.000	10.462944	0.308561
0.620	3.500	0.780	0.500	9.610605	0.314924
0.620	4.000	0.560	4.000	14.136079	0.306540
0.620	4.000	0.560	4.500	13.661377	0.309122
0.620	4.000	0.580	3.500	13.493229	0.307890
0.620	4.000	0.580	4.000	12.984983	0.310830
0.620	4.000	0.580	4.500	12.545955	0.313388
0.620	4.000	0.600	3.000	12.975712	0.308705
0.620	4.000	0.600	3.500	12.428421	0.312040
0.620	4.000	0.600	4.000	11.957467	0.314953
0.620	4.000	0.620	2.500	12.575342	0.308957
0.620	4.000	0.620	3.000	11.982298	0.312726
0.620	4.000	0.640	2.000	12.287460	0.308615
0.620	4.000	0.640	2.500	11.640172	0.312860
0.620	4.000	0.660	1.500	12.112066	0.307653
0.620	4.000	0.660	2.000	11.399241	0.312411
0.620	4.000	0.680	1.000	12.052037	0.306041
0.620	4.000	0.680	1.500	11.260299	0.311351
0.620	4.000	0.700	1.000	11.226566	0.309649
0.620	4.000	0.700	1.500	10.486674	0.314926
0.620	4.000	0.720	0.500	11.305123	0.307284
0.620	4.000	0.720	1.000	10.474467	0.313142
0.620	4.000	0.740	0.500	10.566831	0.310699
0.620	4.000	0.760	0.000	10.776925	0.307579
0.620	4.000	0.760	0.500	9.891124	0.314011
0.620	4.000	0.780	0.000	10.105377	0.310826
