0.20	0.00	0.022773	0.022577	0.023403	0.022915	-0.129571	-0.093573	-0.080968	nan	-0.468140	-0.536317	-0.358341	nan	-0.073163	-0.067197	-0.071149	nan
0.20	0.25	0.025115	0.024918	0.025792	0.025272	-0.152159	-0.109276	-0.094164	nan	-0.535426	-0.690680	-0.432129	nan	-0.082462	-0.077806	-0.083115	nan
0.20	0.50	0.027624	0.027428	0.028348	0.027797	-0.179168	-0.128237	-0.109840	nan	-0.634932	-0.968026	-0.542725	nan	-0.093016	-0.090401	-0.097624	nan
0.20	0.75	0.030298	0.030105	0.031069	0.030488	-0.211019	-0.151365	-0.128514	nan	-0.797201	-1.609401	-0.727960	nan	-0.105061	-0.105486	-0.115450	nan
0.20	1.00	0.033131	0.032942	0.033946	0.033337	-0.247126	-0.179877	-0.150729	nan	-1.115888	-4.690532	-1.107115	nan	-0.118935	-0.123753	-0.137728	nan
0.20	1.25	0.036114	0.035930	0.036970	0.036335	-0.284042	-0.215371	-0.176885	nan	-2.089614	5.193369	-2.362651	2.948752	-0.135145	-0.146204	-0.166207	nan
0.20	1.50	0.039233	0.039056	0.040124	0.039468	-0.312347	-0.259810	-0.206878	nan	24.716756	1.668963	12.919955	8.107738	-0.154526	-0.174345	-0.203739	nan
0.20	1.75	0.042473	0.042300	0.043391	0.042719	-0.323801	-0.316695	-0.242382	nan	1.522668	1.002369	1.780275	1.395426	-0.178566	-0.210589	-0.255360	nan
0.20	2.00	0.045813	0.045641	0.046748	0.046065	-0.396322	-0.457375	-0.330825	nan	1.423466	0.986981	1.874305	1.380910	-0.210198	-0.259088	-0.330952	nan
0.20	2.25	0.049230	0.049055	0.050169	0.049482	-0.561831	1.834280	-0.841011	0.953435	2.322766	-1.205933	-2.979811	2.028488	-0.256022	-0.327769	-0.453122	nan
0.20	2.50	0.052697	0.052511	0.053625	0.052942	-1.009023	0.716438	-91.730140	4.047596	-15.720796	-1.128141	-1.524833	nan	-0.333992	-0.434131	-0.688147	nan
0.20	2.75	0.056186	0.055981	0.057084	0.056415	-2.204896	0.544599	1.552465	nan	-1.849860	-1.580435	-1.780416	nan	-0.512436	-0.626884	-1.354110	nan
0.20	3.00	0.059668	0.059431	0.060515	0.059869	-24.023666	0.459023	0.897781	nan	-0.838923	-2.536532	-2.486145	nan	-1.427310	-1.116149	-29.342993	nan
0.20	3.25	0.063111	0.062827	0.063884	0.063272	3.282990	0.403744	0.666521	0.959540	-0.481064	-3.860918	-3.275557	nan	1.299304	-6.360352	1.425999	nan
0.20	3.50	0.066485	0.066137	0.067158	0.066592	1.634867	0.363975	0.543402	0.686370	-0.331929	-3.226331	-2.904168	nan	0.443675	1.428082	0.658765	0.747337
0.20	3.75	0.069761	0.069331	0.070308	0.069799	1.120665	0.333608	0.465142	0.558169	-0.282835	-1.717099	-2.021639	nan	0.304014	0.582762	0.418886	0.420236
0.20	4.00	0.072911	0.072377	0.073305	0.072863	0.867144	0.309490	0.410237	0.479282	-0.683967	-4.084625	5.857067	2.538765	0.591342	0.484385	0.419378	0.493414
0.20	4.25	0.075912	0.075252	0.076124	0.075762	0.715277	0.289769	0.369220	0.424558	-0.297931	-2.250536	-6.383195	nan	0.248359	0.344955	0.300967	0.295430
0.20	4.50	0.078741	0.077934	0.078746	0.078473	0.613806	0.273266	0.337217	0.383862	-0.258291	-12.014216	5.061948	2.504422	0.201954	0.319761	0.283081	0.263429
0.20	4.75	0.081382	0.080404	0.081153	0.080979	0.541080	0.259189	0.311436	0.352167	-0.254388	3.244548	1.676586	nan	0.185396	0.304398	0.273485	0.248977
0.20	5.00	0.083821	0.082651	0.083334	0.083267	0.486327	0.246986	0.290152	0.326644	-0.256567	1.526385	1.058341	nan	0.174841	0.289689	0.263530	0.237211
0.20	5.25	0.086048	0.084666	0.085282	0.085330	0.443564	0.236257	0.272233	0.305558	-0.260306	1.044186	0.805277	nan	0.166617	0.275341	0.252996	0.226413
0.20	5.50	0.088059	0.086445	0.086995	0.087164	0.409190	0.226713	0.256905	0.287778	-0.264159	0.817513	0.668195	nan	0.159589	0.261695	0.242400	0.216327
0.20	5.75	0.089851	0.087988	0.088473	0.088767	0.380907	0.218134	0.243617	0.272531	-0.267521	0.685780	0.582223	nan	0.153296	0.248932	0.232106	0.206902
0.20	6.00	0.091426	0.089300	0.089721	0.090144	0.357179	0.210353	0.231963	0.259269	-0.270120	0.599728	0.523263	nan	0.147519	0.237084	0.222288	0.198102
0.20	6.25	0.092787	0.090387	0.090747	0.091301	0.336939	0.203242	0.221640	0.247593	-0.271848	0.539240	0.480358	nan	0.142143	0.226101	0.213007	0.189878
0.20	6.50	0.093943	0.091259	0.091559	0.092246	0.319429	0.196699	0.212414	0.237203	-0.272688	0.494571	0.447823	nan	0.137100	0.215903	0.204258	0.182177
0.20	6.75	0.094900	0.091926	0.092171	0.092989	0.304089	0.190643	0.204104	0.227872	-0.272685	0.460433	0.422422	nan	0.132350	0.206399	0.196010	0.174946
0.20	7.00	0.095670	0.092401	0.092593	0.093543	0.290505	0.185007	0.196564	0.219423	-0.271927	0.433714	0.402182	nan	0.127866	0.197502	0.188215	0.168136
0.20	7.25	0.096263	0.092698	0.092841	0.093920	0.278359	0.179739	0.189678	0.211717	-0.270532	0.412475	0.385841	nan	0.123631	0.189132	0.180826	0.161703
0.20	7.50	0.096691	0.092830	0.092927	0.094132	0.267405	0.174792	0.183352	0.204641	-0.268646	0.395450	0.372560	nan	0.119635	0.181221	0.173798	0.155610
0.20	7.75	0.096966	0.092810	0.092865	0.094194	0.257452	0.170130	0.177508	0.198106	-0.266437	0.381790	0.361765	nan	0.115874	0.173710	0.167089	0.149826
