0.20	0.00	0.139172	0.144155	0.146448	0.143226	0.467537	0.253102	0.324988	0.337541	-1.137476	0.724561	0.455718	nan	0.570363	0.850137	0.697638	0.696771
0.20	0.25	0.138610	0.143167	0.145508	0.142399	0.458651	0.249323	0.318701	0.331545	-1.352457	0.674995	0.434633	nan	0.571788	0.807322	0.668700	0.675830
0.20	0.50	0.138025	0.142157	0.144544	0.141549	0.449663	0.245612	0.312445	0.325564	-1.658288	0.631334	0.415513	nan	0.571937	0.767480	0.641159	0.655330
0.20	0.75	0.137416	0.141127	0.143555	0.140676	0.440589	0.241958	0.306225	0.319599	-2.127945	0.592615	0.398091	nan	0.570849	0.730353	0.614954	0.635281
0.20	1.00	0.136783	0.140076	0.142544	0.139781	0.431449	0.238354	0.300047	0.313651	-2.941288	0.558071	0.382148	nan	0.568575	0.695708	0.590025	0.615689
0.20	1.25	0.136129	0.139007	0.141510	0.138864	0.422268	0.234791	0.293918	0.307727	-4.693795	0.527083	0.367499	nan	0.565177	0.663334	0.566308	0.596563
0.20	1.50	0.135451	0.137919	0.140455	0.137927	0.413069	0.231264	0.287845	0.301830	-11.239368	0.499149	0.353988	nan	0.560725	0.633041	0.543742	0.577907
0.20	1.75	0.134752	0.136813	0.139380	0.136969	0.403879	0.227767	0.281834	0.295968	30.875312	0.473853	0.341482	1.709519	0.555297	0.604655	0.522265	0.559725
0.20	2.00	0.134032	0.135691	0.138285	0.135991	0.394723	0.224297	0.275894	0.290148	6.613918	0.450848	0.329869	0.994512	0.548976	0.578022	0.501816	0.542019
0.20	2.25	0.133290	0.134553	0.137171	0.134995	0.385627	0.220850	0.270029	0.284375	3.736698	0.429846	0.319052	0.800241	0.541849	0.552998	0.482340	0.524789
0.20	2.50	0.132528	0.133399	0.136040	0.133981	0.376613	0.217426	0.264247	0.278659	2.619064	0.410603	0.308947	0.692603	0.534003	0.529457	0.463779	0.508037
0.20	2.75	0.131745	0.132232	0.134891	0.132949	0.367703	0.214023	0.258553	0.273004	2.024426	0.392912	0.299485	0.619903	0.525526	0.507280	0.446081	0.491758
0.20	3.00	0.130943	0.131051	0.133727	0.131901	0.358915	0.210640	0.252950	0.267417	1.654967	0.376595	0.290601	0.565788	0.516504	0.486363	0.429194	0.475951
0.20	3.25	0.130122	0.129857	0.132547	0.130836	0.350267	0.207277	0.247444	0.261904	1.402895	0.361501	0.282243	0.523101	0.507019	0.466608	0.413072	0.460611
0.20	3.50	0.129282	0.128651	0.131353	0.129757	0.341773	0.203936	0.242038	0.256471	1.219739	0.347499	0.274364	0.488108	0.497153	0.447928	0.397667	0.445731
0.20	3.75	0.128424	0.127434	0.130145	0.128663	0.333445	0.200616	0.236734	0.251121	1.080475	0.334478	0.266923	0.458623	0.486980	0.430241	0.382937	0.431304
0.20	4.00	0.127549	0.126206	0.128925	0.127555	0.325291	0.197320	0.231534	0.245859	0.970881	0.322339	0.259886	0.433265	0.476570	0.413475	0.368840	0.417322
0.20	4.25	0.126656	0.124969	0.127693	0.126434	0.317320	0.194048	0.226441	0.240688	0.882275	0.310997	0.253221	0.411106	0.465989	0.397561	0.355339	0.403776
0.20	4.50	0.125747	0.123724	0.126450	0.125301	0.309537	0.190803	0.221454	0.235610	0.809059	0.300379	0.246901	0.391493	0.455297	0.382437	0.342395	0.390655
0.20	4.75	0.124822	0.122470	0.125197	0.124157	0.301945	0.187584	0.216575	0.230627	0.747460	0.290420	0.240904	0.373955	0.444548	0.368047	0.329975	0.377950
0.20	5.00	0.123881	0.121209	0.123934	0.123001	0.294547	0.184394	0.211803	0.225741	0.694843	0.281063	0.235210	0.358137	0.433791	0.354337	0.318047	0.365648
0.20	5.25	0.122926	0.119941	0.122663	0.121836	0.287343	0.181235	0.207137	0.220953	0.649313	0.272259	0.229800	0.343766	0.423072	0.341260	0.306580	0.353737
0.20	5.50	0.121956	0.118667	0.121385	0.120661	0.280333	0.178107	0.202578	0.216263	0.609470	0.263965	0.224660	0.330629	0.412429	0.328769	0.295547	0.342207
0.20	5.75	0.120973	0.117388	0.120099	0.119477	0.273514	0.175013	0.198124	0.211672	0.574260	0.256141	0.219777	0.318559	0.401897	0.316825	0.284922	0.331045
0.20	6.00	0.119977	0.116105	0.118808	0.118285	0.266886	0.171952	0.193774	0.207178	0.542871	0.248754	0.215137	0.307417	0.391507	0.305389	0.274681	0.320239
0.20	6.25	0.118968	0.114818	0.117511	0.117086	0.260445	0.168927	0.189526	0.202781	0.514671	0.241775	0.210731	0.297091	0.381285	0.294427	0.264803	0.309778
0.20	6.50	0.117948	0.113528	0.116209	0.115881	0.254186	0.165939	0.185379	0.198481	0.489157	0.235176	0.206549	0.287489	0.371254	0.283907	0.255271	0.299651
0.20	6.75	0.116916	0.112235	0.114903	0.114669	0.248107	0.162987	0.181330	0.194277	0.465926	0.228933	0.202580	0.278531	0.361435	0.273801	0.246069	0.289850
0.20	7.00	0.115874	0.110941	0.113595	0.113452	0.242203	0.160073	0.177378	0.190166	0.444652	0.223023	0.198814	0.270150	0.351844	0.264083	0.237186	0.280367
0.20	7.25	0.114821	0.109645	0.112284	0.112230	0.236469	0.157199	0.173521	0.186148	0.425065	0.217425	0.195240	0.262288	0.342494	0.254734	0.228612	0.271194
0.20	7.50	0.113759	0.108349	0.110971	0.111004	0.230900	0.154363	0.169756	0.182221	0.406945	0.212119	0.191845	0.254891	0.333396	0.245735	0.220343	0.262327
0.20	7.75	0.112688	0.107053	0.109656	0.109775	0.225492	0.151567	0.166082	0.178383	0.390108	0.207084	0.188614	0.247914	0.324557	0.237073	0.212378	0.253763
0.20	8.00	0.111609	0.105757	0.108342	0.108543	0.220239	0.148811	0.162496	0.174632	0.374399	0.202299	0.185528	0.241312	0.315984	0.228738	0.204717	0.245501
0.20	8.25	0.110522	0.104463	0.107027	0.107309	0.215137	0.146096	0.158997	0.170967	0.359691	0.197741	0.182568	0.235045	0.307676	0.220724	0.197367	0.237541
0.20	8.50	0.109428	0.103170	0.105714	0.106073	0.210180	0.143421	0.155581	0.167386	0.345878	0.193388	0.179710	0.229074	0.299633	0.213027	0.190331	0.229885
0.20	8.75	0.108328	0.101879	0.104401	0.104836	0.205365	0.140787	0.152247	0.163887	0.332868	0.189215	0.176929	0.223362	0.291851	0.205648	0.183616	0.222535
0.20	9.00	0.107221	0.100592	0.103091	0.103599	0.200685	0.138193	0.148993	0.160468	0.320590	0.185197	0.174198	0.217876	0.284323	0.198586	0.177227	0.215491
0.20	9.25	0.106110	0.099307	0.101783	0.102362	0.196137	0.135641	0.145816	0.157127	0.308979	0.181309	0.171491	0.212584	0.277039	0.191842	0.171166	0.208753
0.20	9.50	0.104993	0.098026	0.100478	0.101125	0.191715	0.133129	0.142715	0.153862	0.297983	0.177527	0.168786	0.207458	0.269987	0.185415	0.165431	0.202318
0.20	9.75	0.103872	0.096750	0.099177	0.099890	0.187416	0.130657	0.139687	0.150672	0.287559	0.173831	0.166060	0.202476	0.263157	0.179303	0.160018	0.196181
0.21	0.00	0.146131	0.151362	0.153770	0.150387	0.490914	0.265757	0.341237	0.354418	-1.194350	0.760789	0.478504	nan	0.598881	0.892644	0.732520	0.731610
0.21	0.25	0.145541	0.150325	0.152783	0.149519	0.481584	0.261789	0.334636	0.348123	-1.420080	0.708745	0.456365	nan	0.600377	0.847688	0.702135	0.709622
0.21	0.50	0.144926	0.149265	0.151771	0.148627	0.472146	0.257892	0.328068	0.341843	-1.741202	0.662901	0.436288	nan	0.600534	0.805854	0.673216	0.688097
0.21	0.75	0.144286	0.148183	0.150733	0.147710	0.462619	0.254056	0.321536	0.335579	-2.234342	0.622246	0.417996	nan	0.599392	0.766870	0.645702	0.667045
0.21	1.00	0.143623	0.147080	0.149671	0.146770	0.453022	0.250272	0.315049	0.329334	-3.088352	0.585974	0.401255	nan	0.597004	0.730493	0.619526	0.646474
0.21	1.25	0.142935	0.145957	0.148586	0.145808	0.443381	0.246531	0.308614	0.323113	-4.928485	0.553438	0.385874	nan	0.593436	0.696501	0.594624	0.626391
0.21	1.50	0.142224	0.144815	0.147478	0.144823	0.433722	0.242827	0.302237	0.316922	-11.801337	0.524107	0.371687	nan	0.588761	0.664693	0.570929	0.606802
0.21	1.75	0.141490	0.143654	0.146349	0.143817	0.424073	0.239155	0.295926	0.310767	32.419078	0.497545	0.358556	1.794995	0.583062	0.634888	0.548378	0.587711
0.21	2.00	0.140733	0.142476	0.145199	0.142791	0.414459	0.235512	0.289688	0.304655	6.944613	0.473391	0.346362	1.044238	0.576425	0.606923	0.526907	0.569119
0.21	2.25	0.139955	0.141280	0.144030	0.141745	0.404908	0.231893	0.283531	0.298594	3.923533	0.451339	0.335004	0.840253	0.568941	0.580648	0.506457	0.551029
0.21	2.50	0.139154	0.140069	0.142842	0.140680	0.395443	0.228297	0.277460	0.292591	2.750017	0.431133	0.324395	0.727233	0.560703	0.555929	0.486968	0.533438
0.21	2.75	0.138333	0.138843	0.141636	0.139596	0.386088	0.224724	0.271480	0.286654	2.125648	0.412557	0.314459	0.650898	0.551802	0.532644	0.468385	0.516346
0.21	3.00	0.137490	0.137603	0.140413	0.138496	0.376861	0.221171	0.265598	0.280788	1.737715	0.395424	0.305131	0.594077	0.542329	0.510681	0.450654	0.499749
0.21	3.25	0.136628	0.136349	0.139174	0.137378	0.367781	0.217641	0.259816	0.274999	1.473040	0.379576	0.296355	0.549256	0.532370	0.489938	0.433725	0.483641
0.21	3.50	0.135746	0.135083	0.137921	0.136245	0.358862	0.214132	0.254140	0.269294	1.280726	0.364874	0.288082	0.512513	0.522011	0.470324	0.417551	0.468017
