-1.000	0.000	2.000	2.000	1.000	0.179942	0.181022	0.181198	0.180720	-70.553685	0.631047	1.027200	nan	-2.609933	1.217368	0.812988	nan	0.353191	0.383425	0.346550	0.360705
-1.000	0.000	2.000	2.000	1.500	0.179942	0.181022	0.181198	0.180720	-70.553685	0.631047	1.027200	nan	-2.609933	1.217368	0.812988	nan	-0.192510	-0.347634	-0.309417	nan
-1.000	0.000	2.000	2.000	2.000	0.179942	0.181022	0.181198	0.180720	-0.492177	-0.669777	-0.611634	nan	19.637976	0.601087	0.964041	2.249278	-2.640112	-0.724037	-0.777823	nan
-1.000	0.000	2.000	2.000	2.500	0.179942	0.181022	0.181198	0.180720	-1.274042	-1.735808	-1.658816	nan	-1.605962	-1.062975	-1.055615	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.000	2.000	3.000	0.179942	0.181022	0.181198	0.180720	-0.781816	-14.767752	-3.893192	nan	1.268091	-3.902538	-9.242144	3.576214	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	0.000	1.000	0.179942	0.181022	0.181198	0.180720	0.350430	0.405598	0.409505	0.387542	0.648850	0.532094	0.486798	0.551858	0.472078	0.763832	0.723344	0.638928
-1.000	0.000	2.500	0.000	1.500	0.179942	0.181022	0.181198	0.180720	0.405232	0.407912	0.398307	0.403797	0.973945	0.545699	0.526237	0.653968	0.508077	0.847621	0.705484	0.672263
-1.000	0.000	2.500	0.000	2.000	0.179942	0.181022	0.181198	0.180720	0.495882	0.401987	0.389268	0.426527	6.844290	0.604448	0.600739	1.354538	0.611190	0.995693	0.633119	0.727661
-1.000	0.000	2.500	0.000	2.500	0.179942	0.181022	0.181198	0.180720	0.665678	0.388213	0.384805	0.463296	-0.874522	0.780116	0.769905	nan	0.915240	1.150311	0.482039	0.797647
-1.000	0.000	2.500	0.000	3.000	0.179942	0.181022	0.181198	0.180720	1.100055	0.369731	0.385727	0.539337	-0.351262	1.698948	1.527534	nan	0.871459	0.769801	0.316097	0.596324
-1.000	0.000	2.500	0.500	1.000	0.179942	0.181022	0.181198	0.180720	0.533625	0.798035	0.894905	0.725012	0.993911	1.582266	1.169262	1.225123	2.146439	26.592835	12.485991	8.932412
-1.000	0.000	2.500	0.500	1.500	0.179942	0.181022	0.181198	0.180720	0.680605	0.810792	0.804140	0.762744	1.870733	1.599418	1.409226	1.615542	3.230550	-13.422249	8.350203	nan
-1.000	0.000	2.500	0.500	2.000	0.179942	0.181022	0.181198	0.180720	0.966313	0.774097	0.729494	0.817168	-2.465481	2.352385	2.325196	nan	-31.610298	-6.333194	2.438976	7.874439
-1.000	0.000	2.500	0.500	2.500	0.179942	0.181022	0.181198	0.180720	1.823966	0.702600	0.682683	0.956418	-0.530873	-7.456357	-7.112523	nan	-10.786493	3.856384	0.711362	nan
-1.000	0.000	2.500	0.500	3.000	0.179942	0.181022	0.181198	0.180720	-30.469395	0.623851	0.662324	nan	-0.283633	-0.871225	-1.303066	nan	1.814592	0.685899	0.378470	0.778079
-1.000	0.000	2.500	1.000	1.000	0.179942	0.181022	0.181198	0.180720	1.307234	33.597511	-4.240726	nan	-13.394336	-1.431632	-2.008083	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	1.000	1.500	0.179942	0.181022	0.181198	0.180720	2.497468	45.152205	-31.310089	nan	-2.237729	-1.438425	-1.883830	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	1.000	2.000	0.179942	0.181022	0.181198	0.180720	15.582482	7.586525	4.966887	8.373775	-0.627271	-0.876326	-1.092403	nan	-1.113893	-1.416775	-2.254940	nan
-1.000	0.000	2.500	1.000	2.500	0.179942	0.181022	0.181198	0.180720	-2.994003	2.974892	2.552067	nan	-0.433313	-0.598826	-0.809962	nan	-0.992493	3.871390	1.737709	nan
-1.000	0.000	2.500	1.000	3.000	0.179942	0.181022	0.181198	0.180720	-1.128342	1.701765	1.981315	nan	-11.271486	-2.816128	3.982738	5.018861	-0.245207	-1.150805	-3.559023	nan
-1.000	0.000	2.500	1.500	1.000	0.179942	0.181022	0.181198	0.180720	-1.279663	-0.792246	-0.598879	nan	-70.553685	0.631047	1.027200	nan	-0.544393	-0.298553	-0.305827	nan
-1.000	0.000	2.500	1.500	1.500	0.179942	0.181022	0.181198	0.180720	-1.132251	-0.836739	-0.742424	nan	-70.553685	0.631047	1.027200	nan	-0.318435	-0.334399	-0.397701	nan
-1.000	0.000	2.500	1.500	2.000	0.179942	0.181022	0.181198	0.180720	-1.152667	-1.037523	-1.082488	nan	-0.346259	-0.491348	-0.758702	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	1.500	2.500	0.179942	0.181022	0.181198	0.180720	-0.963712	-1.579858	-1.743908	nan	-0.712135	-0.956552	-1.607434	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	1.500	3.000	0.179942	0.181022	0.181198	0.180720	-0.636177	-3.482109	-2.647045	nan	6.333632	-3.860123	4.407697	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	2.000	1.000	0.179942	0.181022	0.181198	0.180720	-70.553685	0.631047	1.027200	nan	-0.264365	-0.350809	-0.280823	nan	-1.132538	1.285637	0.799306	nan
-1.000	0.000	2.500	2.000	1.500	0.179942	0.181022	0.181198	0.180720	-70.553685	0.631047	1.027200	nan	-0.283317	-0.389970	-0.335404	nan	-2.609933	-0.372748	-0.438419	nan
-1.000	0.000	2.500	2.000	2.000	0.179942	0.181022	0.181198	0.180720	-0.469741	-0.504976	-0.481371	nan	-0.514784	-0.544155	-0.638491	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	2.000	2.500	0.179942	0.181022	0.181198	0.180720	-0.760797	-0.725254	-0.743776	nan	-0.663890	-0.862879	-1.004641	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	2.500	2.000	3.000	0.179942	0.181022	0.181198	0.180720	-0.489167	-1.059669	-0.909840	nan	3.458958	-2.592618	-22.252507	5.843696	-70.553685	0.631047	1.027200	nan
-1.000	0.000	3.000	0.000	1.000	0.179942	0.181022	0.181198	0.180720	0.283000	0.336913	0.344079	0.320126	0.511184	0.443881	0.399766	0.449314	0.389084	0.623975	0.603065	0.527058
-1.000	0.000	3.000	0.000	1.500	0.179942	0.181022	0.181198	0.180720	0.315851	0.340434	0.336515	0.330755	0.649706	0.447079	0.422413	0.496912	0.408460	0.674323	0.598101	0.548190
-1.000	0.000	3.000	0.000	2.000	0.179942	0.181022	0.181198	0.180720	0.366016	0.339797	0.329378	0.344724	1.211228	0.470041	0.461085	0.640296	0.452508	0.756632	0.568481	0.579529
-1.000	0.000	3.000	0.000	2.500	0.179942	0.181022	0.181198	0.180720	0.444782	0.333876	0.324387	0.363858	-4.292144	0.532255	0.530266	nan	0.571440	0.888650	0.495142	0.631166
-1.000	0.000	3.000	0.000	3.000	0.179942	0.181022	0.181198	0.180720	0.584989	0.323601	0.322384	0.393711	-0.604034	0.695702	0.682678	nan	0.824769	0.951335	0.376805	0.666184
-1.000	0.000	3.000	0.500	1.000	0.179942	0.181022	0.181198	0.180720	0.389046	0.567708	0.635761	0.519765	0.704932	1.005316	0.767902	0.816429	1.093719	3.029742	2.795736	2.100242
-1.000	0.000	3.000	0.500	1.500	0.179942	0.181022	0.181198	0.180720	0.460029	0.581600	0.594913	0.541944	0.951168	0.979079	0.847780	0.924243	1.265743	4.594009	2.734952	2.514755
-1.000	0.000	3.000	0.500	2.000	0.179942	0.181022	0.181198	0.180720	0.575750	0.577316	0.555375	0.569392	3.053477	1.081387	1.033952	1.505770	1.869437	11.647843	2.028083	3.534657
-1.000	0.000	3.000	0.500	2.500	0.179942	0.181022	0.181198	0.180720	0.787077	0.552191	0.525062	0.611091	-1.212150	1.592380	1.616490	nan	9.274890	30.992933	1.055024	6.718586
-1.000	0.000	3.000	0.500	3.000	0.179942	0.181022	0.181198	0.180720	1.329765	0.514206	0.506312	0.702172	-0.411245	-107.983972	-56.419462	nan	7.107013	1.848309	0.483899	1.852417
-1.000	0.000	3.000	1.000	1.000	0.179942	0.181022	0.181198	0.180720	0.660458	1.821826	4.570929	1.765166	1.790095	-3.149826	-130.699323	9.032584	-1.607643	-1.066393	-1.131580	nan
-1.000	0.000	3.000	1.000	1.500	0.179942	0.181022	0.181198	0.180720	0.898540	1.986843	2.641925	1.677029	3.474366	-4.038852	-17.425948	6.253310	-1.350011	-0.981057	-1.097966	nan
-1.000	0.000	3.000	1.000	2.000	0.179942	0.181022	0.181198	0.180720	1.394803	1.856619	1.739949	1.651673	-2.231131	-2.727795	-3.823553	nan	-1.050604	-0.974086	-1.419507	nan
-1.000	0.000	3.000	1.000	2.500	0.179942	0.181022	0.181198	0.180720	3.164531	1.505680	1.315546	1.843810	-0.554588	-1.123963	-1.272195	nan	-1.108274	-2.086318	4.387625	2.164807
-1.000	0.000	3.000	1.000	3.000	0.179942	0.181022	0.181198	0.180720	-6.699088	1.169012	1.109961	nan	-0.367820	-0.910403	-1.339553	nan	-1.066301	13.651383	1.148677	nan
-1.000	0.000	3.000	1.500	1.000	0.179942	0.181022	0.181198	0.180720	4.750189	-1.420840	-0.849883	1.790077	-0.471647	-0.541121	-0.521433	nan	-1.428481	-0.485039	-0.609044	nan
-1.000	0.000	3.000	1.500	1.500	0.179942	0.181022	0.181198	0.180720	-9.157675	-1.379403	-1.049900	nan	-0.471709	-0.545753	-0.646202	nan	-1.222072	-0.510706	-0.513244	nan
-1.000	0.000	3.000	1.500	2.000	0.179942	0.181022	0.181198	0.180720	-2.884452	-1.584464	-1.558958	nan	-0.333617	-0.420797	-0.636595	nan	-2.157463	-0.869961	-0.613451	nan
-1.000	0.000	3.000	1.500	2.500	0.179942	0.181022	0.181198	0.180720	-1.737158	-2.370849	-3.017938	nan	-0.315279	-0.422888	-0.679630	nan	-1.073441	-1.971808	-1.002876	nan
-1.000	0.000	3.000	1.500	3.000	0.179942	0.181022	0.181198	0.180720	-1.071476	-6.889607	-10.967489	nan	-0.702203	-0.893438	-2.057337	nan	-0.283831	-0.714570	-0.768520	nan
-1.000	0.000	3.000	2.000	1.000	0.179942	0.181022	0.181198	0.180720	-0.538136	-0.478751	-0.370235	nan	-70.553685	0.631047	1.027200	nan	-0.164334	-0.240563	-0.217210	nan
-1.000	0.000	3.000	2.000	1.500	0.179942	0.181022	0.181198	0.180720	-0.543908	-0.498491	-0.419490	nan	-0.161610	-1.271525	1.027200	0.595410	1.541798	-0.537297	-0.259597	0.599120
-1.000	0.000	3.000	2.000	2.000	0.179942	0.181022	0.181198	0.180720	-0.635869	-0.565495	-0.535096	nan	-0.240673	-0.336650	-0.471306	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	3.000	2.000	2.500	0.179942	0.181022	0.181198	0.180720	-0.748941	-0.713329	-0.747021	nan	-0.375605	-0.531544	-0.707534	nan	-70.553685	0.631047	1.027200	nan
-1.000	0.000	3.000	2.000	3.000	0.179942	0.181022	0.181198	0.180720	-0.674981	-1.001120	-1.054272	nan	-0.750942	-0.933763	-1.462878	nan	-0.174995	-0.325724	1.027200	0.388308
-1.000	0.000	3.500	0.000	1.000	0.179942	0.181022	0.181198	0.180720	0.237554	0.287924	0.296521	0.272709	0.424091	0.381229	0.339465	0.380026	0.331161	0.527753	0.516570	0.448607
-1.000	0.000	3.500	0.000	1.500	0.179942	0.181022	0.181198	0.180720	0.258985	0.291292	0.291254	0.280086	0.497687	0.380916	0.353786	0.406295	0.343067	0.560736	0.516017	0.463021
-1.000	0.000	3.500	0.000	2.000	0.179942	0.181022	0.181198	0.180720	0.290503	0.292644	0.285781	0.289629	0.705522	0.390534	0.376965	0.470064	0.366466	0.611883	0.503384	0.483282
-1.000	0.000	3.500	0.000	2.500	0.179942	0.181022	0.181198	0.180720	0.335965	0.290702	0.281259	0.301728	1.874062	0.418342	0.414128	0.687306	0.418897	0.691497	0.467582	0.513553
-1.000	0.000	3.500	0.000	3.000	0.179942	0.181022	0.181198	0.180720	0.405134	0.285400	0.278420	0.318115	-1.496922	0.480951	0.478870	nan	0.547454	0.801726	0.399235	0.559587
-1.000	0.000	3.500	0.500	1.000	0.179942	0.181022	0.181198	0.180720	0.306803	0.440354	0.491810	0.405029	0.550245	0.737040	0.572486	0.614616	0.733963	1.607039	1.570242	1.228068
-1.000	0.000	3.500	0.500	1.500	0.179942	0.181022	0.181198	0.180720	0.347297	0.450900	0.470124	0.419113	0.659140	0.714791	0.610196	0.659997	0.795788	1.945769	1.586060	1.349178
-1.000	0.000	3.500	0.500	2.000	0.179942	0.181022	0.181198	0.180720	0.408918	0.454408	0.446978	0.436304	1.066153	0.735780	0.684025	0.812606	0.941169	2.640642	1.444141	1.531072
-1.000	0.000	3.500	0.500	2.500	0.179942	0.181022	0.181198	0.180720	0.503901	0.446852	0.426826	0.458057	103.302207	0.847046	0.836575	4.183185	1.431756	4.227654	1.084801	1.872576
-1.000	0.000	3.500	0.500	3.000	0.179942	0.181022	0.181198	0.180720	0.670080	0.429366	0.412019	0.491236	-0.768140	1.244611	1.269016	nan	4.053846	4.209526	0.653476	2.234138
-1.000	0.000	3.500	1.000	1.000	0.179942	0.181022	0.181198	0.180720	0.446757	0.938249	1.475191	0.851947	0.956689	21.054373	2.173839	3.524630	-4.268811	-1.536727	-1.615057	nan
-1.000	0.000	3.500	1.000	1.500	0.179942	0.181022	0.181198	0.180720	0.544312	0.996624	1.236135	0.875283	1.207475	7.357327	2.477739	2.802536	-2.953623	-1.340145	-1.529927	nan
-1.000	0.000	3.500	1.000	2.000	0.179942	0.181022	0.181198	0.180720	0.708332	1.006896	1.024518	0.900701	3.606659	8.777314	4.024947	5.032019	-1.896964	-1.193659	-1.732139	nan
-1.000	0.000	3.500	1.000	2.500	0.179942	0.181022	0.181198	0.180720	1.012264	0.945547	0.870992	0.941160	-1.391706	-8.840544	-17.657248	nan	-1.212582	-1.228174	-5.334303	nan
-1.000	0.000	3.500	1.000	3.000	0.179942	0.181022	0.181198	0.180720	1.844243	0.840028	0.771315	1.061161	-0.449501	-1.403293	-1.499277	nan	-1.339775	-4.872615	1.096599	1.927291
-1.000	0.000	3.500	1.500	1.000	0.179942	0.181022	0.181198	0.180720	0.948216	-6.063757	-1.421640	2.014403	-1.786688	-0.739871	-0.889307	nan	-0.790075	-0.528987	-0.600835	nan
-1.000	0.000	3.500	1.500	1.500	0.179942	0.181022	0.181198	0.180720	1.490976	-4.493957	-1.884609	2.328665	-1.643570	-0.809847	-1.016571	nan	-0.727130	-0.517951	-0.548837	nan
-1.000	0.000	3.500	1.500	2.000	0.179942	0.181022	0.181198	0.180720	3.196126	-4.845852	-3.478361	3.776791	-0.898691	-0.767782	-0.981924	nan	-0.681300	-0.540625	-0.568392	nan
-1.000	0.000	3.500	1.500	2.500	0.179942	0.181022	0.181198	0.180720	-169.795318	-10.999477	-46.285273	nan	-0.420554	-0.541599	-0.708990	nan	-0.848610	-0.893778	-1.017517	nan
-1.000	0.000	3.500	1.500	3.000	0.179942	0.181022	0.181198	0.180720	-2.855474	9.406277	4.630948	nan	-0.277395	-0.371041	-0.464825	nan	-1.265920	4.044636	2.027657	nan
-1.000	0.000	3.500	2.000	1.000	0.179942	0.181022	0.181198	0.180720	-1.861837	-0.679926	-0.466208	nan	-0.212153	-0.273053	-0.241263	nan	-3.425665	-0.430229	-0.668613	nan
-1.000	0.000	3.500	2.000	1.500	0.179942	0.181022	0.181198	0.180720	-1.261317	-0.672824	-0.520004	nan	-0.213156	-0.276367	-0.282182	nan	-10.730881	-0.466643	-0.532848	nan
-1.000	0.000	3.500	2.000	2.000	0.179942	0.181022	0.181198	0.180720	-1.070808	-0.714011	-0.637620	nan	-0.245256	-0.263209	-0.335708	nan	-1.735590	-0.657768	-0.482697	nan
-1.000	0.000	3.500	2.000	2.500	0.179942	0.181022	0.181198	0.180720	-1.008366	-0.840644	-0.863854	nan	-0.229523	-0.314162	-0.528596	nan	-1.526531	-0.800971	-0.410881	nan
-1.000	0.000	3.500	2.000	3.000	0.179942	0.181022	0.181198	0.180720	-0.887995	-1.120921	-1.268742	nan	-0.365280	-0.518346	-0.832016	nan	-0.325745	-0.506515	-0.418464	nan
-1.000	0.000	4.000	0.000	1.000	0.179942	0.181022	0.181198	0.180720	0.204838	0.251306	0.260420	0.237554	0.363453	0.334247	0.295146	0.329750	0.288370	0.457460	0.451578	0.390552
-1.000	0.000	4.000	0.000	1.500	0.179942	0.181022	0.181198	0.180720	0.219652	0.254196	0.256639	0.242889	0.407729	0.332780	0.304821	0.345826	0.296321	0.480377	0.452555	0.400872
-1.000	0.000	4.000	0.000	2.000	0.179942	0.181022	0.181198	0.180720	0.241023	0.256170	0.252447	0.249796	0.512489	0.336686	0.319979	0.380783	0.310560	0.514802	0.447241	0.415058
-1.000	0.000	4.000	0.000	2.500	0.270494	0.256166	0.248612	0.258266	0.179942	0.181022	0.181198	0.180720	0.832079	0.350398	0.342870	0.464107	0.338252	0.565642	0.429154	0.434642
-1.000	0.000	4.000	0.000	3.000	0.311754	0.253768	0.245711	0.268880	0.179942	0.181022	0.181198	0.180720	5.718091	0.380593	0.378453	0.937363	0.398565	0.641069	0.391217	0.464096
-1.000	0.000	4.000	0.500	1.000	0.179942	0.181022	0.181198	0.180720	0.253684	0.359671	0.400499	0.331843	0.452795	0.581594	0.456721	0.493618	0.552499	1.094441	1.091016	0.870532
-1.000	0.000	4.000	0.500	1.500	0.179942	0.181022	0.181198	0.180720	0.279198	0.367344	0.387682	0.341313	0.511762	0.565424	0.477956	0.517142	0.582653	1.233737	1.107310	0.926760
-1.000	0.000	4.000	0.500	2.000	0.179942	0.181022	0.181198	0.180720	0.316779	0.372279	0.373114	0.353038	0.677479	0.567393	0.515892	0.583149	0.641874	1.473153	1.072705	1.004753
-1.000	0.000	4.000	0.500	2.500	0.179942	0.181022	0.181198	0.180720	0.370442	0.371440	0.359282	0.367013	1.407695	0.604288	0.582734	0.791421	0.782275	1.903689	0.942598	1.119680
-1.000	0.000	4.000	0.500	3.000	0.179942	0.181022	0.181198	0.180720	0.450787	0.364051	0.347934	0.385073	-2.620524	0.711910	0.713037	nan	1.221802	2.588853	0.714374	1.312234
-1.000	0.000	4.000	1.000	1.000	0.179942	0.181022	0.181198	0.180720	0.339486	0.632709	0.876950	0.573236	0.674314	2.438381	1.089345	1.214441	5.348869	-2.773240	-2.877321	3.494721
-1.000	0.000	4.000	1.000	1.500	0.179942	0.181022	0.181198	0.180720	0.390799	0.661679	0.799189	0.591221	0.769853	1.991833	1.164337	1.213146	10.671691	-2.183951	-2.608068	3.931863
-1.000	0.000	4.000	1.000	2.000	0.179942	0.181022	0.181198	0.180720	0.470538	0.678512	0.716494	0.611582	1.160165	1.902302	1.373969	1.447412	-15.798849	-1.757564	-2.800132	nan
-1.000	0.000	4.000	1.000	2.500	0.179942	0.181022	0.181198	0.180720	0.594094	0.669401	0.644015	0.635057	12.797477	2.414880	2.008100	3.959148	-2.947092	-1.509615	-5.841366	nan
-1.000	0.000	4.000	1.000	3.000	0.179942	0.181022	0.181198	0.180720	0.810422	0.634221	0.588328	0.671208	-0.901939	10.330940	8.371574	nan	-1.462901	-1.699176	2.575934	1.856932
-1.000	0.000	4.000	1.500	1.000	0.179942	0.181022	0.181198	0.180720	0.545625	2.750677	-4.261850	nan	3.575628	-1.045441	-1.834655	1.899920	-0.852921	-0.615635	-0.671521	nan
-1.000	0.000	4.000	1.500	1.500	0.179942	0.181022	0.181198	0.180720	0.695372	3.436786	-10.671157	nan	4.660054	-1.214945	-2.049960	2.264111	-0.789666	-0.588444	-0.626831	nan
-1.000	0.000	4.000	1.500	2.000	0.179942	0.181022	0.181198	0.180720	0.973612	3.799908	9.562003	3.282736	-6.689180	-1.273136	-1.871918	nan	-0.713058	-0.571871	-0.625357	nan
-1.000	0.000	4.000	1.500	2.500	0.179942	0.181022	0.181198	0.180720	1.556592	3.202640	3.003733	2.464799	-1.027187	-1.044481	-1.335183	nan	-0.639561	-0.607813	-0.765562	nan
-1.000	0.000	4.000	1.500	3.000	0.179942	0.181022	0.181198	0.180720	3.739761	2.272628	1.801573	2.483179	-0.417145	-0.645351	-0.773274	nan	-0.740735	-1.104482	-3.510322	nan
-1.000	0.000	4.000	2.000	1.000	0.179942	0.181022	0.181198	0.180720	2.154834	-1.108935	-0.608105	1.132660	-0.336599	-0.395322	-0.355493	nan	-1.190622	-0.363482	-0.508809	nan
-1.000	0.000	4.000	2.000	1.500	0.179942	0.181022	0.181198	0.180720	8.750291	-1.043804	-0.679407	1.837626	-0.366029	-0.414724	-0.431085	nan	-0.980257	-0.367472	-0.418604	nan
-1.000	0.000	4.000	2.000	2.000	0.179942	0.181022	0.181198	0.180720	-5.002368	-1.050264	-0.830832	nan	-0.342182	-0.402750	-0.497831	nan	-0.933568	-0.397590	-0.383985	nan
-1.000	0.000	4.000	2.000	2.500	0.179942	0.181022	0.181198	0.180720	-2.277703	-1.181383	-1.142401	nan	-0.254483	-0.320370	-0.481843	nan	-1.618322	-0.651147	-0.463162	nan
-1.000	0.000	4.000	2.000	3.000	0.179942	0.181022	0.181198	0.180720	-1.516010	-1.545481	-1.826156	nan	-0.221508	-0.284399	-0.430849	nan	-1.466407	-2.280660	-0.870278	nan
-1.000	0.500	2.000	0.000	1.000	0.189707	0.188934	0.189043	0.189227	0.589194	0.509965	0.504378	0.533153	2.228603	0.689247	0.745676	1.046291	0.680402	0.641044	0.597587	0.638780
-1.000	0.500	2.000	0.000	1.500	0.189833	0.189073	0.189182	0.189362	0.717256	0.501924	0.494966	0.562725	-4.557238	0.773469	0.865883	nan	0.743864	0.702717	0.550098	0.660042
-1.000	0.500	2.000	0.000	2.000	0.190016	0.189275	0.189382	0.189557	1.009349	0.482822	0.490212	0.620494	-0.775621	1.046892	1.227610	nan	0.834123	0.801438	0.458930	0.674449
-1.000	0.500	2.000	0.000	2.500	0.190264	0.189546	0.189653	0.189821	2.128159	0.455929	0.493181	0.782173	-0.357036	3.951528	8.031840	nan	0.747774	0.703138	0.325156	0.555010
-1.000	0.500	2.000	0.000	3.000	0.190587	0.189898	0.190003	0.190163	-5.576321	0.426154	0.505558	nan	-0.212261	-1.592832	-6.001618	nan	0.462162	0.484219	0.266135	0.390522
-1.000	0.500	2.000	0.500	1.000	0.188254	0.187760	0.187877	0.187964	2.241463	1.246077	1.305946	1.539337	-1.403624	4.053389	-3.789519	2.783242	0.716367	0.655916	0.487257	0.611760
-1.000	0.500	2.000	0.500	1.500	0.188346	0.187862	0.187979	0.188063	3.988762	1.192255	1.198706	1.786378	-0.964262	-136.191564	-7.326847	nan	1.268557	0.729295	0.568144	0.807031
-1.000	0.500	2.000	0.500	2.000	0.188480	0.188010	0.188126	0.188205	-16.671657	1.061888	1.113993	nan	-0.470395	-166.204045	-1.657478	nan	1.810357	1.552179	0.492778	1.114600
-1.000	0.500	2.000	0.500	2.500	0.188659	0.188207	0.188323	0.188396	-1.872690	0.905108	1.075967	nan	1.311280	7.582125	11.652499	4.874931	-0.278001	-5.636206	0.751674	1.056058
-1.000	0.500	2.000	0.500	3.000	0.188891	0.188461	0.188575	0.188642	-0.841768	0.766493	1.095748	nan	0.544832	1.755094	0.849212	0.932953	-0.180139	-1.125384	1.769806	0.710577
-1.000	0.500	2.000	1.000	1.000	0.187177	0.186889	0.187013	0.187026	-0.863228	-10.755350	-3.056730	nan	1.662643	0.682147	0.852173	0.988709	-1.256480	2.513902	0.711914	nan
-1.000	0.500	2.000	1.000	1.500	0.187248	0.186967	0.187091	0.187102	-0.953034	-7.857920	-3.750515	nan	1.709092	0.793659	1.039269	1.121267	-0.600945	-29.988626	0.799332	2.433172
